link_from_QID	link_from_title	link_to_title
Q87722485	Pandemia de COVID-19 no Azerbaijão	Tiblissi
Q87722485	Pandemia de COVID-19 no Azerbaijão	Bielorrússia
Q87722485	Pandemia de COVID-19 no Azerbaijão	Minsk
Q87722485	Pandemia de COVID-19 no Azerbaijão	Kuwait
Q86675924	Pandemia de COVID-19 na Coreia do Norte	COVID-19
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Coreia do Norte
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Coreia do Norte
Q86675924	Pandemia de COVID-19 na Coreia do Norte	pandemia de COVID-19
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Organização Mundial da Saúde
Q86675924	Pandemia de COVID-19 na Coreia do Norte	COVID-19
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Daily NK
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Partido dos Trabalhadores da Coreia
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Nampo
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Sinŭiju
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Agência Central de Notícias da Coreia
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Korea Times
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Pyongyang
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Organização Mundial da Saúde
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Pak Myong Su
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Organização Mundial da Saúde
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Coreia do Sul
Q86675924	Pandemia de COVID-19 na Coreia do Norte	rio Tumen
Q86675924	Pandemia de COVID-19 na Coreia do Norte	China
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Nampo
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Assembleia Popular Suprema
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Organização Mundial da Saúde
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Coreia do Sul
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Kaesong
Q86675924	Pandemia de COVID-19 na Coreia do Norte	Seul
Q87589123	Pandemia de COVID-19 no Paraguai	Departamentos do Paraguai
Q87589123	Pandemia de COVID-19 no Paraguai	COVID-19
Q87589123	Pandemia de COVID-19 no Paraguai	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87589123	Pandemia de COVID-19 no Paraguai	Equador
Q87589123	Pandemia de COVID-19 no Paraguai	Paraguai
Q87589123	Pandemia de COVID-19 no Paraguai	Central (departamento)
Q87589123	Pandemia de COVID-19 no Paraguai	Pandemia de COVID-19
Q87589123	Pandemia de COVID-19 no Paraguai	Paraguai
Q87589123	Pandemia de COVID-19 no Paraguai	Equador
Q87589123	Pandemia de COVID-19 no Paraguai	Paraguai
Q87589123	Pandemia de COVID-19 no Paraguai	Paraguai
Q87589123	Pandemia de COVID-19 no Paraguai	coronavírus
Q87589123	Pandemia de COVID-19 no Paraguai	Paraguai
Q87589123	Pandemia de COVID-19 no Paraguai	quarentena
Q87589123	Pandemia de COVID-19 no Paraguai	12 de abril
Q87589123	Pandemia de COVID-19 no Paraguai	toque de recolher
Q87589123	Pandemia de COVID-19 no Paraguai	coronavírus
Q87704267	Pandemia de COVID-19 na Costa do Marfim	COVID-19
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Itália
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Costa do Marfim
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Abidjan
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Pandemia de COVID-19
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Costa do Marfim
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Costa do Marfim
Q87704267	Pandemia de COVID-19 na Costa do Marfim	COVID-19
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Itália
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Hospital Universitário de Treichville
Q87704267	Pandemia de COVID-19 na Costa do Marfim	Abidjan
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	COVID-19
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Itália
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Ilhas Cayman
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Pandemia de COVID-19
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Ilhas Cayman
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Malta
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Cozumel
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Jamaica
Q87730008	Pandemia de COVID-19 nas Ilhas Cayman	Ilhas Cayman
Q87659698	Pandemia de COVID-19 na Guiana	COVID-19
Q87659698	Pandemia de COVID-19 na Guiana	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87659698	Pandemia de COVID-19 na Guiana	Nova York
Q87659698	Pandemia de COVID-19 na Guiana	Estados Unidos
Q87659698	Pandemia de COVID-19 na Guiana	Guiana
Q87659698	Pandemia de COVID-19 na Guiana	Pandemia de COVID-19
Q87659698	Pandemia de COVID-19 na Guiana	Guiana
Q87659698	Pandemia de COVID-19 na Guiana	Nova Iorque
Q87659698	Pandemia de COVID-19 na Guiana	Georgetown (Guiana)
Q87659698	Pandemia de COVID-19 na Guiana	Organização Pan-Americana da Saúde
Q87659698	Pandemia de COVID-19 na Guiana	União Europeia
Q87665038	Pandemia de COVID-19 na Etiópia	COVID-19
Q87665038	Pandemia de COVID-19 na Etiópia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87665038	Pandemia de COVID-19 na Etiópia	Japão
Q87665038	Pandemia de COVID-19 na Etiópia	Addis Ababa
Q87665038	Pandemia de COVID-19 na Etiópia	Pandemia de COVID-19
Q87665038	Pandemia de COVID-19 na Etiópia	Etiópia
Q87665038	Pandemia de COVID-19 na Etiópia	Japoneses
Q87665038	Pandemia de COVID-19 na Etiópia	Lia Tadesse
Q87665038	Pandemia de COVID-19 na Etiópia	Etiópia
Q87652010	Pandemia de COVID-19 na Venezuela	COVID-19
Q87652010	Pandemia de COVID-19 na Venezuela	Coronavírus da Síndrome Respiratória Aguda Grave 2
Q87652010	Pandemia de COVID-19 na Venezuela	Pandemia de COVID-19
Q87652010	Pandemia de COVID-19 na Venezuela	Venezuela
Q87652010	Pandemia de COVID-19 na Venezuela	COVID-19
Q87652010	Pandemia de COVID-19 na Venezuela	Delcy Rodríguez
Q87652010	Pandemia de COVID-19 na Venezuela	Nicolás Maduro
Q87652010	Pandemia de COVID-19 na Venezuela	Juan Guaidó
Q87652010	Pandemia de COVID-19 na Venezuela	La Guaira
Q87652010	Pandemia de COVID-19 na Venezuela	Lara (estado)
Q87652010	Pandemia de COVID-19 na Venezuela	Catia La Mar
Q87652010	Pandemia de COVID-19 na Venezuela	Carabobo
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	COVID-19
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Itália
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Alemanha
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Bósnia e Herzegovina
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Banja Luka
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Pandemia de COVID-19
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Bósnia e Herzegovina
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Sarajevo
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Tomislavgrad
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Itália
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Mostar
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Dnevni avaz
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	COVID-19
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	N1 (TV channel)
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Čelinac
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Zenica
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Tešanj
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Veneza
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Orašje
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Bihać
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Alemanha
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	estado de emergência
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Prnjavor
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Modriča
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Doboj
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Facebook
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Croácia
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Coreia do Sul
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Japão
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Itália
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Irã
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	França
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Romênia
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Alemanha
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Áustria
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Espanha
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Suíça
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Bélgica
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Federação da Bósnia e Herzegovina
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Cantões da Federação da Bósnia e Herzegovina
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Marco conversível
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Real brasileiro
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Doboj
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	República Sérvia
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Banja Luka
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Doboj
Q87250770	Pandemia de COVID-19 na Bósnia e Herzegovina	Mrkonjić Grad
Q87250788	Pandemia de COVID-19 na Bielorrússia	COVID-19
Q87250788	Pandemia de COVID-19 na Bielorrússia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87250788	Pandemia de COVID-19 na Bielorrússia	Irã
Q87250788	Pandemia de COVID-19 na Bielorrússia	Bielorrússia
Q87250788	Pandemia de COVID-19 na Bielorrússia	Minsk
Q87250788	Pandemia de COVID-19 na Bielorrússia	Pandemia de COVID-19
Q87250788	Pandemia de COVID-19 na Bielorrússia	Bielorrússia
Q87250788	Pandemia de COVID-19 na Bielorrússia	COVID-19
Q87250788	Pandemia de COVID-19 na Bielorrússia	Irã
Q87250788	Pandemia de COVID-19 na Bielorrússia	Minsk
Q87250788	Pandemia de COVID-19 na Bielorrússia	Baku
Q87250788	Pandemia de COVID-19 na Bielorrússia	Azerbaijão
Q87250788	Pandemia de COVID-19 na Bielorrússia	Aleksandr Lukashenko
Q87250788	Pandemia de COVID-19 na Bielorrússia	Vodca
Q87580938	Pandemia de COVID-19 no Chipre	COVID-19
Q87580938	Pandemia de COVID-19 no Chipre	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87580938	Pandemia de COVID-19 no Chipre	Itália
Q87580938	Pandemia de COVID-19 no Chipre	Reino Unido
Q87580938	Pandemia de COVID-19 no Chipre	Chipre
Q87580938	Pandemia de COVID-19 no Chipre	Limassol
Q87580938	Pandemia de COVID-19 no Chipre	Nicósia
Q87580938	Pandemia de COVID-19 no Chipre	Pandemia de COVID-19
Q87580938	Pandemia de COVID-19 no Chipre	Chipre
Q87580938	Pandemia de COVID-19 no Chipre	Pandemia de COVID-19 no Chipre do Norte
Q87580938	Pandemia de COVID-19 no Chipre	COVID-19
Q87580938	Pandemia de COVID-19 no Chipre	Limassol
Q87580938	Pandemia de COVID-19 no Chipre	Nicósia
Q87580938	Pandemia de COVID-19 no Chipre	Reino Unido
Q87580938	Pandemia de COVID-19 no Chipre	Paphos
Q87580938	Pandemia de COVID-19 no Chipre	Grécia
Q87580938	Pandemia de COVID-19 no Chipre	Alemanha
Q87580938	Pandemia de COVID-19 no Chipre	Nicos Anastasiades
Q87580938	Pandemia de COVID-19 no Chipre	Reuters
Q87743173	Pandemia de COVID-19 no Chipre do Norte	COVID-19
Q87743173	Pandemia de COVID-19 no Chipre do Norte	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87743173	Pandemia de COVID-19 no Chipre do Norte	Alemanha
Q87743173	Pandemia de COVID-19 no Chipre do Norte	Chipre do Norte
Q87743173	Pandemia de COVID-19 no Chipre do Norte	Pandemia de COVID-19
Q87743173	Pandemia de COVID-19 no Chipre do Norte	Chipre
Q87743173	Pandemia de COVID-19 no Chipre do Norte	COVID-19
Q87743173	Pandemia de COVID-19 no Chipre do Norte	Alemanha
Q87250803	Pandemia de COVID-19 na Nova Zelândia	COVID-19
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Coronavírus da Síndrome Respiratória Aguda Grave 2
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Nova Zelândia
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Wuhan
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Hubei
Q87250803	Pandemia de COVID-19 na Nova Zelândia	China
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Nova Zelândia
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Auckland (região)
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Wellington (região)
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Waikato (região)
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Ilha Norte
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Canterbury (Nova Zelândia)
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Otago
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Southland (Região da Nova Zelândia)
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Ilha Sul
Q87250803	Pandemia de COVID-19 na Nova Zelândia	lockdown
Q87250803	Pandemia de COVID-19 na Nova Zelândia	Jacinda Ardern
Q87250803	Pandemia de COVID-19 na Nova Zelândia	G1
Q87066621	Pandemia de COVID-19 na Letônia	COVID-19
Q87066621	Pandemia de COVID-19 na Letônia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87066621	Pandemia de COVID-19 na Letônia	Milão
Q87066621	Pandemia de COVID-19 na Letônia	Lombardia
Q87066621	Pandemia de COVID-19 na Letônia	Itália
Q87066621	Pandemia de COVID-19 na Letônia	Letônia
Q87066621	Pandemia de COVID-19 na Letônia	Pandemia de COVID-19
Q87066621	Pandemia de COVID-19 na Letônia	Letônia
Q87066621	Pandemia de COVID-19 na Letônia	Hubei
Q87066621	Pandemia de COVID-19 na Letônia	China
Q87066621	Pandemia de COVID-19 na Letônia	Wuhan
Q87066621	Pandemia de COVID-19 na Letônia	Paris
Q87066621	Pandemia de COVID-19 na Letônia	Riga
Q87066621	Pandemia de COVID-19 na Letônia	Baltic News Network
Q87066621	Pandemia de COVID-19 na Letônia	LETA
Q87066621	Pandemia de COVID-19 na Letônia	Ministry of Foreign Affairs of Latvia
Q87066621	Pandemia de COVID-19 na Letônia	Tallinn
Q87066621	Pandemia de COVID-19 na Letônia	Eesti Rahvusringhääling
Q87066621	Pandemia de COVID-19 na Letônia	Milão
Q87066621	Pandemia de COVID-19 na Letônia	Munique
Q87066621	Pandemia de COVID-19 na Letônia	Baltic News Network
Q87066621	Pandemia de COVID-19 na Letônia	LETA
Q87066621	Pandemia de COVID-19 na Letônia	euro
Q87066621	Pandemia de COVID-19 na Letônia	Baltic Times
Q87066621	Pandemia de COVID-19 na Letônia	Baltic News Network
Q87066621	Pandemia de COVID-19 na Letônia	LETA
Q87066621	Pandemia de COVID-19 na Letônia	estação de esqui
Q87066621	Pandemia de COVID-19 na Letônia	Breuil-Cervinia
Q87066621	Pandemia de COVID-19 na Letônia	Itália
Q87066621	Pandemia de COVID-19 na Letônia	The Baltic Course
Q87066621	Pandemia de COVID-19 na Letônia	Crise financeira de 2007–2008
Q87066621	Pandemia de COVID-19 na Letônia	União Europeia
Q87200954	Pandemia de COVID-19 na Eslováquia	COVID-19
Q87200954	Pandemia de COVID-19 na Eslováquia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87200954	Pandemia de COVID-19 na Eslováquia	Wuhan
Q87200954	Pandemia de COVID-19 na Eslováquia	China
Q87200954	Pandemia de COVID-19 na Eslováquia	Eslováquia
Q87200954	Pandemia de COVID-19 na Eslováquia	Pandemia de COVID-19
Q87200954	Pandemia de COVID-19 na Eslováquia	Eslováquia
Q87200954	Pandemia de COVID-19 na Eslováquia	distanciamento social
Q87200954	Pandemia de COVID-19 na Eslováquia	coronavírus
Q87200954	Pandemia de COVID-19 na Eslováquia	Eslováquia
Q87200954	Pandemia de COVID-19 na Eslováquia	Veneza
Q87200954	Pandemia de COVID-19 na Eslováquia	Itália
Q87200954	Pandemia de COVID-19 na Eslováquia	Reuters
Q87200954	Pandemia de COVID-19 na Eslováquia	Bratislava
Q87200954	Pandemia de COVID-19 na Eslováquia	unidade de terapia intensiva
Q87200954	Pandemia de COVID-19 na Eslováquia	Košice
Q87200954	Pandemia de COVID-19 na Eslováquia	Martin (Eslováquia)
Q87200954	Pandemia de COVID-19 na Eslováquia	Kittsee
Q87200954	Pandemia de COVID-19 na Eslováquia	Áustria
Q87200954	Pandemia de COVID-19 na Eslováquia	Hungria
Q87200954	Pandemia de COVID-19 na Eslováquia	República Tcheca
Q87200954	Pandemia de COVID-19 na Eslováquia	Reuters
Q87200954	Pandemia de COVID-19 na Eslováquia	comorbidade
Q87200954	Pandemia de COVID-19 na Eslováquia	distanciamento social
Q87200954	Pandemia de COVID-19 na Eslováquia	G1
Q87664046	Pandemia de COVID-19 no Suriname	COVID-19
Q87664046	Pandemia de COVID-19 no Suriname	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87664046	Pandemia de COVID-19 no Suriname	Holanda
Q87664046	Pandemia de COVID-19 no Suriname	Suriname
Q87664046	Pandemia de COVID-19 no Suriname	Pandemia de COVID-19
Q87664046	Pandemia de COVID-19 no Suriname	Suriname
Q87664046	Pandemia de COVID-19 no Suriname	vice-presidente
Q87664046	Pandemia de COVID-19 no Suriname	Ashwin Adhin
Q87664046	Pandemia de COVID-19 no Suriname	Antoine Joly
Q87664046	Pandemia de COVID-19 no Suriname	Caiena
Q87664046	Pandemia de COVID-19 no Suriname	Dési Bouterse
Q87664046	Pandemia de COVID-19 no Suriname	Cônsul (diplomacia)
Q87664046	Pandemia de COVID-19 no Suriname	Brasil
Q87664046	Pandemia de COVID-19 no Suriname	Barra da Tijuca
Q87664046	Pandemia de COVID-19 no Suriname	Rio de Janeiro
Q87664046	Pandemia de COVID-19 no Suriname	UTI
Q87664046	Pandemia de COVID-19 no Suriname	Stephan Tsang
Q87664046	Pandemia de COVID-19 no Suriname	Antoine Joly
Q87664046	Pandemia de COVID-19 no Suriname	Miami
Q87664046	Pandemia de COVID-19 no Suriname	Banco Mundial
Q87664046	Pandemia de COVID-19 no Suriname	Dési Bouterse
Q87664046	Pandemia de COVID-19 no Suriname	Marowijne
Q87664046	Pandemia de COVID-19 no Suriname	Tapanahony
Q87664046	Pandemia de COVID-19 no Suriname	Dólar do Suriname
Q87664046	Pandemia de COVID-19 no Suriname	Huawei
Q87664046	Pandemia de COVID-19 no Suriname	Nieuw Amsterdam
Q87664046	Pandemia de COVID-19 no Suriname	Guiana Francesa
Q87664046	Pandemia de COVID-19 no Suriname	Albina
Q87664046	Pandemia de COVID-19 no Suriname	Marowijne
Q87664046	Pandemia de COVID-19 no Suriname	Yvonne Pinas
Q87664046	Pandemia de COVID-19 no Suriname	Boven Saramacca
Q87664046	Pandemia de COVID-19 no Suriname	Nieuw Jacobkondre
Q87664046	Pandemia de COVID-19 no Suriname	Sipaliwini
Q87664046	Pandemia de COVID-19 no Suriname	Holanda
Q87664046	Pandemia de COVID-19 no Suriname	Países Baixos
Q87648388	Pandemia de COVID-19 na Nova Caledônia	COVID-19
Q87648388	Pandemia de COVID-19 na Nova Caledônia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87648388	Pandemia de COVID-19 na Nova Caledônia	Nova Caledónia
Q87648388	Pandemia de COVID-19 na Nova Caledônia	Pandemia de COVID-19
Q87648388	Pandemia de COVID-19 na Nova Caledônia	Nova Caledónia
Q87648388	Pandemia de COVID-19 na Nova Caledônia	Nova Caledónia
Q87648388	Pandemia de COVID-19 na Nova Caledônia	Thierry Santa
Q9096750	Zhong Nanshan	Nanjing
Q9096750	Zhong Nanshan	20 de outubro
Q9096750	Zhong Nanshan	1936
Q9096750	Zhong Nanshan	epidemiologista
Q9096750	Zhong Nanshan	Pneumologia
Q9096750	Zhong Nanshan	chinês
Q9096750	Zhong Nanshan	SARS-CoV
Q9096750	Zhong Nanshan	Síndrome respiratória aguda grave
Q9096750	Zhong Nanshan	Síndrome respiratória aguda grave
Q9096750	Zhong Nanshan	Pandemia de COVID-19
Q9096750	Zhong Nanshan	Nanquim
Q9096750	Zhong Nanshan	Xiamen
Q9096750	Zhong Nanshan	Fujian
Q9096750	Zhong Nanshan	Escola de Medicina da Universidade de Edimburgo
Q9096750	Zhong Nanshan	Chlamydiae
Q9096750	Zhong Nanshan	pneumonia atípica
Q9096750	Zhong Nanshan	Síndrome respiratória aguda grave
Q9096750	Zhong Nanshan	antibiótico
Q9096750	Zhong Nanshan	Cantão (província)
Q9096750	Zhong Nanshan	cortisona
Q9096750	Zhong Nanshan	Síndrome respiratória aguda grave
Q9096750	Zhong Nanshan	Organização Mundial da Saúde
Q9096750	Zhong Nanshan	Carlo Urbani
Q9096750	Zhong Nanshan	Influenzavirus A subtipo H1N1
Q9096750	Zhong Nanshan	Influenza A subtipo H7N9
Q87733671	Pandemia de COVID-19 no Catar	COVID-19
Q87733671	Pandemia de COVID-19 no Catar	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87733671	Pandemia de COVID-19 no Catar	Irão
Q87733671	Pandemia de COVID-19 no Catar	Catar
Q87733671	Pandemia de COVID-19 no Catar	Pandemia de COVID-19
Q87733671	Pandemia de COVID-19 no Catar	Catar
Q87733671	Pandemia de COVID-19 no Catar	Irão
Q87733671	Pandemia de COVID-19 no Catar	Diretor executivo
Q87733671	Pandemia de COVID-19 no Catar	Qatar Airways
Q87733671	Pandemia de COVID-19 no Catar	Akbar Al Baker
Q87733671	Pandemia de COVID-19 no Catar	Copa do Mundo FIFA de 2022
Q87733671	Pandemia de COVID-19 no Catar	Qatar Airways
Q87480220	Pandemia de COVID-19 na Bolívia	COVID-19
Q87480220	Pandemia de COVID-19 na Bolívia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87480220	Pandemia de COVID-19 na Bolívia	Espanha
Q87480220	Pandemia de COVID-19 na Bolívia	Estados Unidos
Q87480220	Pandemia de COVID-19 na Bolívia	Bolívia
Q87480220	Pandemia de COVID-19 na Bolívia	Pandemia de COVID-19
Q87480220	Pandemia de COVID-19 na Bolívia	Bolívia
Q87480220	Pandemia de COVID-19 na Bolívia	Santa Cruz (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Beni (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Cochabamba (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	La Paz (departamento da Bolívia)
Q87480220	Pandemia de COVID-19 na Bolívia	Oruro (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Potosí (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Pando (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Tarija (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Chuquisaca (departamento)
Q87480220	Pandemia de COVID-19 na Bolívia	Miami
Q87480220	Pandemia de COVID-19 na Bolívia	Madrid
Q87480220	Pandemia de COVID-19 na Bolívia	Santa Cruz de la Sierra
Q87480220	Pandemia de COVID-19 na Bolívia	Oruro
Q87480220	Pandemia de COVID-19 na Bolívia	Cochabamba
Q87480220	Pandemia de COVID-19 na Bolívia	Jeanine Áñez
Q87480220	Pandemia de COVID-19 na Bolívia	Jeanine Áñez
Q87480220	Pandemia de COVID-19 na Bolívia	Poronga
Q87480220	Pandemia de COVID-19 na Bolívia	Jeanine Áñez
Q87250732	Pandemia de COVID-19 na Croácia	COVID-19
Q87250732	Pandemia de COVID-19 na Croácia	Coronavírus da Síndrome Respiratória Aguda Grave 2 (SARS-CoV-2)
Q87250732	Pandemia de COVID-19 na Croácia	Itália
Q87250732	Pandemia de COVID-19 na Croácia	Áustria
Q87250732	Pandemia de COVID-19 na Croácia	Alemanha
Q87250732	Pandemia de COVID-19 na Croácia	Romênia
Q87250732	Pandemia de COVID-19 na Croácia	Tanzânia
Q87250732	Pandemia de COVID-19 na Croácia	Croácia
Q87250732	Pandemia de COVID-19 na Croácia	Pandemia de COVID-19
Q87250732	Pandemia de COVID-19 na Croácia	Croácia
Q87250732	Pandemia de COVID-19 na Croácia	pandemia de COVID-19 na China continental
Q87250732	Pandemia de COVID-19 na Croácia	Milão
Q87250732	Pandemia de COVID-19 na Croácia	Itália
Q87250732	Pandemia de COVID-19 na Croácia	Zagreb
Q87250732	Pandemia de COVID-19 na Croácia	The Guardian
Q87250732	Pandemia de COVID-19 na Croácia	Parma
Q87250732	Pandemia de COVID-19 na Croácia	Varaždin
Q87250732	Pandemia de COVID-19 na Croácia	Pula
Q87250732	Pandemia de COVID-19 na Croácia	Labin
Q87250732	Pandemia de COVID-19 na Croácia	Áustria
Q87250732	Pandemia de COVID-19 na Croácia	Itália
Q87250732	Pandemia de COVID-19 na Croácia	Croatian Radio Television
Q87250732	Pandemia de COVID-19 na Croácia	Munique
Q87250732	Pandemia de COVID-19 na Croácia	Bósnia e Herzegovina
Q87250732	Pandemia de COVID-19 na Croácia	Montenegro
Q87250732	Pandemia de COVID-19 na Croácia	Sisak
Q87250732	Pandemia de COVID-19 na Croácia	Mošćenica
Q87250732	Pandemia de COVID-19 na Croácia	Brodosplit
Q87250732	Pandemia de COVID-19 na Croácia	Ernestinovo
Q87250732	Pandemia de COVID-19 na Croácia	Romênia
Q87250732	Pandemia de COVID-19 na Croácia	karlovac
Q87250732	Pandemia de COVID-19 na Croácia	Áustria
Q87250732	Pandemia de COVID-19 na Croácia	Zoran Milanović
Q87250732	Pandemia de COVID-19 na Croácia	Dalmácia
