QID,page id,item,wiki db,category
Q558820,5505022,Gōtoku Sakai,dewiki,Human
Q359010,3188100,Greg Rikaart,dewiki,Human
Q1545256,2284821,Gregorio Benito,dewiki,Human
Q704510,7153151,Gregory Aymond,dewiki,Human
Q337681,5305437,Grigor Dimitrow,dewiki,Human
Q795924,561164,GSMA Mobile World Congress,dewiki,Others
Q30343165,11201035,Guillaume Vuilletet,dewiki,Human
Q3090,7346328,Guy Teissier,dewiki,Human
Q30081749,11182163,Hadi Khosroshahi,dewiki,Human
Q15819002,7547883,Hagen Reinhold,dewiki,Human
Q447509,4728612,Hal Willner,dewiki,Human
Q21405631,11238225,Hamid Kahram,dewiki,Human
Q13512620,11234408,Hamish Wilson (Schauspieler),dewiki,Human
Q91789659,11264583,Hannes Schedel,dewiki,Human
Q90027431,11242784,Hannes Schopf,dewiki,Human
Q61781035,10702952,Hans Grotz,dewiki,Human
Q1585971,4741094,Haroldo Rodas Melgar,dewiki,Human
Q222851,7051326,Harrison Barnes,dewiki,Human
Q1248209,2755225,Harvey Goldstein,dewiki,Human
Q531599,1554507,Harvey Weinstein,dewiki,Human
Q6555796,11238024,Hashem Bathayi Golpayegani,dewiki,Human
Q1603952,1947287,Helmut Nanz,dewiki,Human
Q28032204,9702151,Hendrik Streeck,dewiki,Human
Q3131533,11239836,Henri Madelin,dewiki,Human
Q3132075,11228211,Henri Tincq,dewiki,Human
Q1340521,6816377,Henri Weber,dewiki,Human
Q202807,7317209,Henrique Soares da Costa,dewiki,Human
Q719759,2151385,Henry Grimes,dewiki,Human
Q491019,6388288,Herman Cain,dewiki,Human
Q5760952,11244183,Hilary Heath,dewiki,Human
Q15816086,7484450,Hubert Erichlandwehr,dewiki,Human
Q116650,6425335,Hugo Gatti,dewiki,Human
Q83554783,11143387,Huoshenshan-Krankenhaus,dewiki,Others
Q16885630,11209968,Hussein Sheikholeslam,dewiki,Human
Q1545644,6985723,Ibrahima N’Diaye (Politiker),dewiki,Human
Q342604,2316112,Idris Elba,dewiki,Human
Q173923,987035,Ilija Petković,dewiki,Human
Q17410598,11240185,Imam Suroso,dewiki,Human
Q463585,2174499,Indira Varma,dewiki,Human
Q87073833,11247216,Internationaler Verkehr in der COVID-19-Pandemie,dewiki,Others
Q86359645,11256093,Iraj Harirchi,dewiki,Human
Q21706297,11199154,Irene Montero,dewiki,Human
Q17322473,8300984,Iris Love,dewiki,Human
Q50634772,10973301,Isabel Díaz Ayuso,dewiki,Human
Q35633,10369390,Itziar Ituño,dewiki,Human
Q6110020,8254340,Jabari Parker,dewiki,Human
Q60198393,10616550,Jackie Wong Siew Cheer,dewiki,Human
Q355009,384031,Jackson Browne,dewiki,Human
Q88928087,11273211,Jacob Plange-Rhule,dewiki,Human
Q89284961,11239213,Jacques F. Acar,dewiki,Human
Q3159726,9774553,Jacques Pellen,dewiki,Human
Q93705140,11289161,Jacques Reymond,dewiki,Human
Q10304982,9588699,Jair Bolsonaro,dewiki,Human
Q1680463,7339620,"James Gordon, Baron Gordon of Strathblane",dewiki,Human
Q89058562,11230601,James T. Goodrich,dewiki,Human
Q12022755,11239151,Jan Křen,dewiki,Human
Q24151034,9762897,Jan Neuenschwander,dewiki,Human
Q26211997,9420840,Jannes Horn,dewiki,Human
Q15820808,7925443,Jannik Kohlbacher,dewiki,Human
Q2317740,7662177,Jason Collins,dewiki,Human
Q50824635,11203493,Javier Ortega Smith,dewiki,Human
Q154855,258790,Javier Solana,dewiki,Human
Q6166387,11237921,Jay Benedict,dewiki,Human
Q999960,1205359,Jean-Laurent Cochet,dewiki,Human
Q556340,7248684,Jean-Luc Brunin,dewiki,Human
Q3167246,9409579,Jean-Luc Reitzer,dewiki,Human
Q65606835,11237741,Jean-Marie Zoellé,dewiki,Human
Q16581287,11028020,Jeanine Áñez,dewiki,Human
Q16841387,9387265,Jedediah Bila,dewiki,Human
Q281708,5208926,Jens Keukeleire,dewiki,Human
Q6702509,10025796,Jeremy Issacharoff,dewiki,Human
Q717045,2002004,Jim Edmonds,dewiki,Human
Q217238,1978609,Jimmie Johnson,dewiki,Human
Q1237349,3434448,Jiří Toman,dewiki,Human
Q740411,946905,Joachim Yhombi-Opango,dewiki,Human
Q34660,15586,Joanne K. Rowling,dewiki,Human
Q58993183,10820830,Joe Cunningham,dewiki,Human
Q1691384,701147,Joe Diffie,dewiki,Human
Q3180252,11316718,Joel M. Reed,dewiki,Human
Q57567,4858536,Joel Matip,dewiki,Human
Q91665169,11263913,Joel Rogosin,dewiki,Human
Q15429090,7996413,Joel Shatzky,dewiki,Human
Q1696251,3940473,Johann Singer (Politiker),dewiki,Human
Q96551,327274,Johannes B. Kerner,dewiki,Human
Q93876058,11291247,Johannes Beck (Jesuit),dewiki,Human
Q6221766,11240457,John Bessler,dewiki,Human
Q88719792,11232269,John F. Murray,dewiki,Human
Q1364820,1956685,John H. Cox,dewiki,Human
Q268961,13474,John Horton Conway,dewiki,Human
Q1193243,7433844,John Houghton,dewiki,Human
Q1701415,1115280,John Pfahl,dewiki,Human
Q520296,203858,John Prine,dewiki,Human
Q2689047,7467755,Jonathas,dewiki,Human
Q88919704,11225410,Jörn Kubicki,dewiki,Human
Q3810475,11225208,José Luis Capón,dewiki,Human
Q15396247,8467449,José Luis Gayà,dewiki,Human
Q19376488,11116493,Joseph Zhu Baoyu,dewiki,Human
Q1710489,884450,Juan Giménez,dewiki,Human
Q89656990,11238204,Juan Martín Velasco,dewiki,Human
Q555253,6219210,Juan Miguel Zubiri,dewiki,Human
Q5951723,8203101,Juan Orlando Hernández,dewiki,Human
Q3189161,11232230,Julie Bennett,dewiki,Human
Q5018805,7970764,Jun’ichi Ishida,dewiki,Human
Q1725252,4638663,Karel Herbst,dewiki,Human
Q78515,711247,Karl Habsburg-Lothringen,dewiki,Human
Q35191,3404839,Karneval in Venedig,dewiki,Others
Q437950,5949750,Katrina Adams,dewiki,Human
Q42770663,10365472,Keisha Lance Bottoms,dewiki,Human
Q6390090,11197269,Ken Farnum,dewiki,Human
Q1320080,11226493,Ken Shimura,dewiki,Human
Q187198,732887,Kenny Dalglish,dewiki,Human
Q6396195,11235657,Kevin Duffy,dewiki,Human
Q29545,2613091,Kevin Durant,dewiki,Human
Q923090,294303,Kevin Saunderson,dewiki,Human
Q58322517,10649624,Kevin Stitt (Politiker),dewiki,Human
Q13560902,9905683,Kimberly Guilfoyle,dewiki,Human
Q2633169,8542511,Kōzō Tashima,dewiki,Human
Q6438398,8396757,Kristofer Hivju,dewiki,Human
Q11473366,11266255,Kumiko Okae,dewiki,Human
Q1806117,7017468,Larry Scott (Tennisspieler),dewiki,Human
Q271765,3688789,Laura Bell Bundy,dewiki,Human
Q6504550,11056560,Lawrence S. Bacow,dewiki,Human
Q453393,445351,Lee Konitz,dewiki,Human
Q83766264,11144214,Leishenshan-Krankenhaus,dewiki,Others
Q33421935,10656598,Lenni-Kim,dewiki,Human
Q2622339,10430858,Lew Walerjanowitsch Leschtschenko,dewiki,Human
Q84497471,11150485,Li Wenliang,dewiki,Human
Q63676927,11013351,Liiga 2019/20,dewiki,Others
Q88027839,11244425,Liste von Todesopfern der COVID-19-Pandemie,dewiki,Others
Q1067412,11214053,Lorenzo Sanz,dewiki,Human
Q3837545,11226081,Lou A. Kouvaris,dewiki,Human
Q66433557,10994677,Luca Kilian,dewiki,Human
Q267724,1345927,Lucia Bosè,dewiki,Human
Q3838576,11221567,Luciano Federici,dewiki,Human
Q3265723,11226419,Lucien Sève,dewiki,Human
Q64019473,10813865,Ludwig Wiedenmann,dewiki,Human
Q61481724,11232451,Luigi Roni,dewiki,Human
Q16574400,10900546,Luis Cessa,dewiki,Human
Q314861,925124,Luis Fernández,dewiki,Human
Q334126,866586,Luis Sepúlveda,dewiki,Human
Q7319738,10764921,M. Reza Ghadiri,dewiki,Human
Q64569137,11203486,Macarena Olona Choclán,dewiki,Human
Q2024999,7949846,Mads Mensah Larsen,dewiki,Human
Q296724,6410690,Mahmud Dschibril,dewiki,Human
Q17465755,9953417,Malcolm Brogdon,dewiki,Human
Q129816,7000283,Manolo Gabbiadini,dewiki,Human
Q445829,1408612,Manu Dibango,dewiki,Human
Q1426480,2764807,Manuel Felguérez,dewiki,Human
Q29525790,11243332,Marc Engels,dewiki,Human
Q1892733,7233856,Marc Mézard,dewiki,Human
Q89860442,11251634,Marcelino García Pérez,dewiki,Human
Q6756606,11208810,Marcelo Peralta,dewiki,Human
Q1675472,4514811,Marco Solari,dewiki,Human
Q6757719,8923593,Marco Sportiello,dewiki,Human
Q6758454,8297740,Marcus Smart,dewiki,Human
Q3290692,11225662,Marguerite Derrida,dewiki,Human
Q89795205,11248827,Marguerite Lescop,dewiki,Human
Q88978483,5961214,Maria Mercader (Journalistin),dewiki,Human
Q55998474,11223555,María Teresa de Borbón-Parma,dewiki,Human
Q48280,113189,Marianne Faithfull,dewiki,Human
Q16595738,11271798,Marianne Lundquist,dewiki,Human
Q767270,3504326,Mario Diaz-Balart,dewiki,Human
Q1868688,11220507,Mark Blum,dewiki,Human
Q207399,924697,Marko Pantelić,dewiki,Human
Q275169,4189767,Marouane Fellaini,dewiki,Human
Q29230,721641,Martti Ahtisaari,dewiki,Human
Q738196,11240346,Masoumeh Ebtekar,dewiki,Human
Q478161,10904862,Matt Hancock,dewiki,Human
Q15834428,7473148,Matthias Klopfer,dewiki,Human
Q3300367,11246692,Maurice Barrier,dewiki,Human
Q1270426,1367464,Maximiliano Richeze,dewiki,Human
Q88611356,11234261,Menggie Cobarrubias,dewiki,Human
Q23820256,9668698,MHD (Rapper),dewiki,Human
Q352696,3658463,Michael Beasley,dewiki,Human
Q6832740,11234424,Michael McKinnell,dewiki,Human
Q6834517,11223675,Michael Sorkin,dewiki,Human
Q4298520,11115790,Michail Wladimirowitsch Mischustin,dewiki,Human
Q438465,170783,Michel Barnier,dewiki,Human
Q2917346,9402307,Michel Boujenah,dewiki,Human
Q924976,9421948,Michel Herbillon,dewiki,Human
Q3310166,11244092,Michel Lelong,dewiki,Human
Q782651,7119223,Michel Parisse,dewiki,Human
Q4994305,7549176,Mikael Appelgren (Handballspieler),dewiki,Human
Q1431761,7055201,"Mike Kelly (Politiker, 1948)",dewiki,Human
Q1933279,4714929,Mike Longo,dewiki,Human
Q185572,1866708,Mikel Arteta,dewiki,Human
Q18345498,9257358,Mirga Gražinytė-Tyla,dewiki,Human
Q691911,4637576,Mitchell Langerak,dewiki,Human
Q96210090,11345507,MLS-is-Back-Turnier,dewiki,Others
Q92159374,11284146,Mohamed Ben Omar,dewiki,Human
Q86709709,11330648,Mohammad Ali Ramazani,dewiki,Human
Q3535271,10567760,Mohammad Hafeez,dewiki,Human
Q21674648,11236243,Mohammad Kiavash,dewiki,Human
Q16052285,11239405,Mohammad Mirmohammadi,dewiki,Human
Q1942631,3569516,Mohammad-Reza Chātamī,dewiki,Human
Q18687827,11348170,Morris Hood III,dewiki,Human
Q349311,2615009,Mostafa Pour-Mohammadi,dewiki,Human
Q982113,7168551,Mū Kanazaki,dewiki,Human
Q94440981,11298107,Munir Mangal,dewiki,Human
Q930921,4299600,Naoki Tsukahara,dewiki,Human
Q88386281,11244693,Nashom Wooden,dewiki,Human
Q87652750,11238190,Nasser Shabani,dewiki,Human
Q588067,1711373,Natalie Horler,dewiki,Human
Q27733851,9679740,Neal Dunn,dewiki,Human
Q16847056,11366815,Nick Cordero,dewiki,Human
Q1332769,2888589,Nicola Zingaretti,dewiki,Human
Q3340026,11204804,Nicolas Alfonsi,dewiki,Human
Q540283,647385,Nigel John Taylor,dewiki,Human
Q17281073,9468966,Nikola Jokić,dewiki,Human
Q430746,1154432,Norman Hunter (Fußballspieler),dewiki,Human
Q5812,1299656,Novak Đoković,dewiki,Human
Q451302,3078448,Nur Hassan Hussein,dewiki,Human
Q434890,5587803,Nydia Velázquez,dewiki,Human
Q164730,3159991,Olga Kurylenko,dewiki,Human
Q10340557,11351974,Olga Savary,dewiki,Human
Q7085856,11221894,Olle Holmquist,dewiki,Human
Q11885519,11321949,Omar Colley,dewiki,Human
Q3593648,10789530,Óscar Chávez,dewiki,Human
Q483027,2960258,Paolo Maldini,dewiki,Human
Q3362788,11228765,Pape Diouf (Fußballfunktionär),dewiki,Human
Q4095066,11234594,Patricia Bosworth,dewiki,Human
Q171530,366868,Patrick Bruel,dewiki,Human
Q6292322,7051337,Patrick Chesnais,dewiki,Human
Q28377792,10023984,Patrick Cutrone,dewiki,Human
Q1383590,2016528,Patrick Devedjian,dewiki,Human
Q271933,130139,Patrick Ewing,dewiki,Human
Q325363,2850807,Patrick Groetzki,dewiki,Human
Q614675,805781,Patrick McEnroe,dewiki,Human
Q1363756,5264274,Paul Goma,dewiki,Human
Q87484737,11192621,Paul Vogt (Mediziner),dewiki,Human
Q49268385,10787880,Pauline Peyraud-Magnin,dewiki,Human
Q166317,8381209,Paulo Dybala,dewiki,Human
Q712430,1054933,Pavel Bém,dewiki,Human
Q205778,3469498,Pawel Wiktorowitsch Pogrebnjak,dewiki,Human
Q31741007,11234089,Pearson Jordan,dewiki,Human
Q926984,3821680,Pedro Bordaberry,dewiki,Human
Q495202,1663319,Peruanisch-Bolivianischer Krieg,dewiki,Others
Q95885500,11341078,Peter Brancazio,dewiki,Human
Q7173778,9268728,Peter Dutton,dewiki,Human
Q700558,575832,Peter Madsen (Fußballspieler),dewiki,Human
Q493567,277687,Peter Piot,dewiki,Human
Q7177692,11269153,Peter Whiteside,dewiki,Human
Q16912496,11250316,Philippe Lécrivain,dewiki,Human
Q3380286,11237843,Philippe Malaurie,dewiki,Human
Q964474,5580963,Philippe Nahon,dewiki,Human
Q556314,7251853,Philippe Ouédraogo,dewiki,Human
Q427864,5915192,Piero Chiambretti,dewiki,Human
Q57343,907902,Pierre Nkurunziza,dewiki,Human
Q160009,87259,Pink (Musikerin),dewiki,Human
Q130853,22356,Plácido Domingo,dewiki,Human
Q1945815,10333463,Quim Torra,dewiki,Human
Q44735540,10141708,Rachel Matthews,dewiki,Human
Q463557,5397213,Rand Paul,dewiki,Human
Q89272139,11242042,Reggie Bagala,dewiki,Human
Q1937666,11357396,Ricardo Brennand,dewiki,Human
Q90855527,11252803,Richard A. Passman,dewiki,Human
Q1438821,971324,Richard Quest,dewiki,Human
Q7333210,11245433,Rifat Chadirji,dewiki,Human
Q234144,1303809,Rita Wilson,dewiki,Human
Q3938207,9928350,Robert Beck,dewiki,Human
Q16105925,11234794,Robert H. Garff,dewiki,Human
Q432274,4055540,Robert Lynn Carroll,dewiki,Human
Q3816656,8113644,Rodolfo González Rissotto,dewiki,Human
Q16105298,9928908,Roger Chappot,dewiki,Human
Q5979729,9683448,Roger Matthews (Kriminologe),dewiki,Human
Q41798703,10711993,Romain Lagarde,dewiki,Human
Q16701731,1466096,Roy Horn,dewiki,Human
Q3446792,7757921,Rudy Gobert,dewiki,Human
Q196185,3956336,Russell Westbrook,dewiki,Human
Q201900,572062,Rüştü Reçber,dewiki,Human
Q23753137,11238746,Salvador Vives,dewiki,Human
Q23014942,9372641,Salvatore Farina (General),dewiki,Human
Q89932032,11269283,Samuel McGhee,dewiki,Human
Q27514682,11249161,Samuel Wembé,dewiki,Human
Q11703587,8848606,Santiago Abascal Conde,dewiki,Human
Q230445,3406145,Sara Bareilles,dewiki,Human
Q3473390,11248077,Sarah Maldoror,dewiki,Human
Q82069695,11114268,SARS-CoV-2,dewiki,Others
Q708158,1486156,Scarface (Rapper),dewiki,Human
Q2414784,10689472,Sean Payton,dewiki,Human
Q465470,2978671,Sébastien Chabal,dewiki,Human
Q91686786,11273165,Sékou Kourouma,dewiki,Human
Q2379467,7026669,Séraphin François Rouamba,dewiki,Human
Q3479546,9815809,Serge Telle,dewiki,Human
Q22921036,11233649,Sergio Rossi (Designer),dewiki,Human
Q7666107,7908073,Sérgio Sant’Anna,dewiki,Human
Q278567,11195350,Severe acute respiratory syndrome-related coronavirus,dewiki,Others
Q380445,7037845,Shahid Afridi,dewiki,Human
Q1753869,6191552,Silas Silvius Njiru,dewiki,Human
Q7518233,8062388,Simon Barrington-Ward,dewiki,Human
Q512592,911283,Slim Thug,dewiki,Human
Q959755,340361,South by Southwest,dewiki,Others
Q85872065,11227293,Sozioökonomische Auswirkungen der COVID-19-Pandemie,dewiki,Others
Q16226957,10462651,Spencer Dinwiddie,dewiki,Human
Q100419,5428780,Stefan Lippe,dewiki,Human
Q509377,5948132,Stefan Thesker,dewiki,Human
Q61161331,11235004,Stephen Schwartz (Pathologe),dewiki,Human
Q927918,3802023,Stephen Sulyk,dewiki,Human
Q728753,1128721,Steve DiGiorgio,dewiki,Human
Q7614463,9155982,Steven Avery,dewiki,Human
Q90416890,11247748,Stopp Corona,dewiki,Others
Q16736403,9715108,Sturgill Simpson,dewiki,Human
Q211691,5535287,Suk Hyun-jun,dewiki,Human
Q30934020,11319563,Takumi Nagaishi,dewiki,Human
Q21063926,9513562,Taurean Prince,dewiki,Human
Q1566335,55999,Terrence McNally,dewiki,Human
Q2915906,11283203,Teruyuki Okazaki,dewiki,Human
Q7706939,11390322,Tetsuya Funatsu,dewiki,Human
Q50198692,10285341,Thiago Seyboth Wild,dewiki,Human
Q1349233,4193623,Thierry Dusautoir,dewiki,Human
Q213616,2191916,Thomas Kahlenberg,dewiki,Human
Q1527508,7048987,Thomas Sattelberger,dewiki,Human
Q98485,3708627,Thomas Schäfer (Politiker),dewiki,Human
Q914201,2702681,Tim Brooke-Taylor,dewiki,Human
Q51846167,10058632,Timo Hübers,dewiki,Human
Q425154,4694621,Tocilizumab,dewiki,Others
Q2439627,5833572,Tom Dempsey (Footballspieler),dewiki,Human
Q2263,5032,Tom Hanks,dewiki,Human
Q7818846,7791692,Tomi Juric,dewiki,Human
Q2441014,6323498,Tommy Hottovy,dewiki,Human
Q1490861,5855431,Tony Boselli,dewiki,Human
Q107249,294748,Tony Shalhoub,dewiki,Human
Q329487,893042,Torbjørn Røe Isaksen,dewiki,Human
Q2486104,8855693,Trey Thompkins,dewiki,Human
Q973226,5916817,Tristán Ulloa,dewiki,Human
Q17126490,8267181,Tullio Abbate,dewiki,Human
Q2462506,1936413,Ty (Rapper),dewiki,Human
Q90085156,11256350,Umweltauswirkungen der COVID-19-Pandemie,dewiki,Others
Q753852,805359,USS Theodore Roosevelt (CVN-71),dewiki,Others
Q465989,6654434,Valérie Boyer,dewiki,Human
Q18613182,2011420,Vianney,dewiki,Human
Q973020,5847091,Víctor Víctor,dewiki,Human
Q2524068,5667709,Vigolvino Wanderley Mariz,dewiki,Human
Q148225,3805728,Viktor Troicki,dewiki,Human
Q527026,7543159,Vincent Malone (Bischof),dewiki,Human
Q92743,131566,Vinton G. Cerf,dewiki,Human
Q679049,11202592,Vittorio Gregotti,dewiki,Human
Q1823140,8594830,Von Miller,dewiki,Human
Q343378,1828157,Wallace Roney,dewiki,Human
Q2130136,7450993,West Kowloon Station,dewiki,Others
Q95254027,11309990,Wiederaufbaufonds (EU),dewiki,Others
Q89526192,11236857,Wilhelm Burmann,dewiki,Human
Q70278592,11235324,William B. Helmreich,dewiki,Human
Q2579054,2571651,William H. Gerdts,dewiki,Human
Q94972710,11308046,Wilson Jerman,dewiki,Human
Q88599208,11236404,Wirtschaftskrise 2020,dewiki,Others
Q16672105,11341969,Wladimir Michailowitsch Lopuchin,dewiki,Human
Q4468223,9543018,Wu Lei,dewiki,Human
Q973064,6355928,Xavier Trias,dewiki,Human
Q2120884,6516546,Yaakov Litzman,dewiki,Human
Q56276347,10852723,YNW Melly,dewiki,Human
Q2283905,9040175,Youp van ’t Hek,dewiki,Human
Q88394294,11215503,Zororo Makamba,dewiki,Human
